num	date	type	state	work_time	oil_weight	water_weight	liquid_weight	income_volume	water_percent	oil_income	liquid_income	state_end	date_start
2061	1/1/2014	oil	0	722	347.0	414.0	761.0	0	54.4	14.4768	32.0	1	40829.0
2062	1/1/2014	oil	1	744	945.0	4158.0	5103.0	0	81.5	36.8184	184.0	1	40698.0
2063	1/1/2014	oil	1	744	349.0	744.0	1093.0	0	68.1	13.572	40.0	1	40652.0
2064	1/1/2014	water	1	744	0.0	0.0	0.0	7183	0.0			-1	
2065	1/1/2014	water	1	744	0.0	0.0	0.0	6293	0.0			-1	
2066	1/1/2014	water	1	744	0.0	0.0	0.0	3581	0.0			-1	
2067	1/1/2014	water	1	744	0.0	0.0	0.0	2118	0.0			-1	
2069	1/1/2014	water	1	744	0.0	0.0	0.0	3028	0.0			-1	
2070	1/1/2014	water	1	744	0.0	0.0	0.0	5673	0.0			-1	
2079	1/1/2014	water	1	744	0.0	0.0	0.0	3113	0.0			-1	
2080	1/1/2014	oil	1	744	66.0	637.0	703.0	0	90.6	1.914	22.0	1	40806.0
2081	1/1/2014	oil	1	744	187.0	1807.0	1994.0	0	90.6	7.0992	68.0	1	40729.0
2090	1/1/2014	oil	1	744	158.0	1008.0	1166.0	0	86.4	Jun-72	42.0	1	40869.0
2092	1/1/2014	water	1	744	0.0	0.0	0.0	7471	0.0			-1	
2093	1/1/2014	oil	1	744	856.0	525.0	1381.0	0	38.0	23.0724	39.0	1	40442.0
2094	1/1/2014	oil	1	742	1111.0	1071.0	2182.0	0	49.1	31.2852	62.0	1	40324.0
2095	1/1/2014	oil	1	743	938.0	502.0	1440.0	0	34.9	27.0396	42.0	1	40289.0
2096	1/1/2014	oil	1	744	52.0	41.0	93.0	0	44.1	1.33632	2-Apr	1	40484.0
2097	1/1/2014	oil	1	744	117.0	365.0	482.0	0	75.7	Feb-44	12.0	1	40439.0
2098	1/1/2014	oil	1	744	32.0	903.0	935.0	0	96.6	1.0875	25.0	1	39995.0
2099	1/1/2014	oil	1	744	569.0	892.0	1461.0	0	61.1	14.616	40.0	1	40102.0
2121	1/1/2014	oil	1	744	161.0	1104.0	1265.0	0	87.3	Apr-36	44.0	1	40752.0
2122	1/1/2014	oil	1	744	280.0	1042.0	1322.0	0	78.8	7.308	35.0	1	40749.0
2123	1/1/2014	oil	1	744	422.0	645.0	1067.0	0	60.4			-1	
2123	1/1/2014	oil	1	744	422.0	645.0	1067.0	0	60.4			-1	
2123Б	1/1/2014	oil	1	744	1134.0	662.0	1796.0	0	36.9			-1	
2126	1/1/2014	oil	1	744	445.0	175.0	620.0	0	28.2	Nov-16	18.0	1	40461.0
2127	1/1/2014	water	1	744	0.0	0.0	0.0	2378	0.0			-1	
2128	1/1/2014	oil	1	744	653.0	1373.0	2026.0	0	67.8	16.7475	55.0	1	40165.0
2139	1/1/2014	water	1	744	0.0	0.0	0.0	4933	0.0			-1	
2140	1/1/2014	oil	1	744	1118.0	1898.0	3016.0	0	62.9	36.366	110.0	1	40700.0
2141	1/1/2014	water	1	466	58.0	434.0	492.0	2773	88.2	May-57	47.0	1	40719.0
2151	1/1/2014	oil	1	744	247.0	526.0	773.0	0	68.0	Jun-04	22.0	1	40827.0
2152	1/1/2014	oil	1	744	351.0	245.0	596.0	0	41.1	Sep-77	17.0	1	40679.0
2153	1/1/2014	oil	1	744	1306.0	401.0	1707.0	0	23.5	35.496	51.0	1	40427.0
2154	1/1/2014	oil	1	744	926.0	2307.0	3233.0	0	71.4			-1	
2180	1/1/2014	water	1	744	0.0	0.0	0.0	3436	0.0			-1	
2181	1/1/2014	water	1	744	0.0	0.0	0.0	1857	0.0			-1	
2182	1/1/2014	water	1	744	0.0	0.0	0.0	7898	0.0			-1	
2183	1/1/2014	water	1	744	0.0	0.0	0.0	7287	0.0			-1	
2209	1/1/2014	oil	1	744	252.0	1105.0	1357.0	0	81.4	Jun-14	38.0	1	40730.0
2210	1/1/2014	oil	1	744	252.0	2344.0	2596.0	0	90.3	7.0992	68.0	1	40893.0
2211	1/1/2014	oil	1	744	429.0	133.0	562.0	0	23.7	Nov-99	17.0	1	40865.0
2212	1/1/2014	oil	1	744	902.0	661.0	1563.0	0	42.3	25.4475	45.0	1	40463.0
2283	1/1/2014	oil	1	744	1047.0	176.0	1223.0	0	14.4	27.6834	37.0	1	40841.0
2314	1/1/2014	oil	1	744	243.0	111.0	354.0	0	31.4	6.264	10.0	1	40802.0
2343	1/1/2014	oil	1	744	403.0	272.0	675.0	0	40.3	11.0751	19.0	1	40876.0
25Р	1/1/2014	oil	1	744	503.0	1025.0	1528.0	0	67.1			-1	
3Р	1/1/2014	oil	1	744	632.0	527.0	1159.0	0	45.5			-1	
6Р	1/1/2014	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
7Р	1/1/2014	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
8Р	1/1/2014	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
9	1/1/2014	water	1	744	0.0	0.0	0.0	4054	0.0			-1	
10Р	12/1/2013	oil	1	744	133.0	112.0	245.0	0	45.7			-1	
1289	12/1/2013	oil	1	744	1184.0	544.0	1728.0	0	31.5	40.0896	64.0	1	41514.0
1290	12/1/2013	oil	1	742	758.0	276.0	1034.0	0	26.7	29.2146	46.0	1	41506.0
12Р	12/1/2013	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1349	12/1/2013	oil	1	744	1035.0	625.0	1660.0	0	37.7	50.547	83.0	1	41222.0
1350	12/1/2013	water	0	698	937.0	339.0	1276.0	0	26.6	37.845	58.0	1	41478.0
1379	12/1/2013	oil	1	744	1229.0	612.0	1841.0	0	33.2	42.021	69.0	1	41466.0
1380ГС	12/1/2013	oil	1	744	1569.0	162.0	1731.0	0	9.4			-1	
1381	12/1/2013	oil	1	744	925.0	463.0	1388.0	0	33.4	32.4162	54.0	1	41496.0
13ПО	12/1/2013	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1409	12/1/2013	oil	1	744	1006.0	556.0	1562.0	0	35.6	36.0876	61.0	1	41523.0
1410	12/1/2013	oil	1	744	1238.0	446.0	1684.0	0	26.5	43.2999	63.0	1	41487.0
1412	12/1/2013	water	1	744	0.0	0.0	0.0	10662	0.0			-1	
1439	12/1/2013	oil	1	744	1121.0	592.0	1713.0	0	34.6	39.585	65.0	1	41455.0
1440	12/1/2013	oil	1	744	1187.0	586.0	1773.0	0	33.1	38.9151	63.0	1	41432.0
1441	12/1/2013	oil	1	744	1472.0	514.0	1986.0	0	25.9	47.328	68.0	1	41465.0
1442	12/1/2013	water	1	655	0.0	0.0	0.0	5075	0.0	3.132	8.0	0	41330.0
1469	12/1/2013	oil	1	744	1118.0	457.0	1575.0	0	29.0	38.628	60.0	1	41423.0
1470	12/1/2013	oil	1	744	1242.0	693.0	1935.0	0	35.8	40.2288	68.0	1	41377.0
1471	12/1/2013	oil	1	744	1690.0	575.0	2265.0	0	25.4	53.6094	79.0	1	41392.0
1472	12/1/2013	water	1	744	0.0	0.0	0.0	9258	0.0			-1	
1499	12/1/2013	oil	1	744	329.0	132.0	461.0	0	28.6	16.008	23.0	1	41208.0
14Р	12/1/2013	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1500	12/1/2013	oil	1	744	1162.0	325.0	1487.0	0	21.9	38.0538	54.0	1	41306.0
1501	12/1/2013	oil	1	744	1181.0	537.0	1718.0	0	31.3	37.584	60.0	1	41321.0
1502	12/1/2013	oil	1	744	878.0	277.0	1155.0	0	24.0	29.232	42.0	1	41263.0
1529	12/1/2013	oil	1	742	907.0	722.0	1629.0	0	44.3	38.4888	56.0	1	41405.0
1530	12/1/2013	water	1	744	0.0	0.0	0.0	7943	0.0			-1	
1531	12/1/2013	oil	1	744	1061.0	305.0	1366.0	0	22.3	42.282	60.0	1	41181.0
1532	12/1/2013	oil	1	744	527.0	355.0	882.0	0	40.2	26.7525	41.0	1	41241.0
1559	12/1/2013	oil	1	744	442.0	292.0	734.0	0	39.8	14.79	25.0	1	41363.0
1560	12/1/2013	oil	1	744	682.0	198.0	880.0	0	22.5	30.3282	42.0	1	41249.0
1561	12/1/2013	oil	1	744	135.0	170.0	305.0	0	55.7	4.437	10.0	1	41100.0
1562	12/1/2013	oil	1	744	558.0	174.0	732.0	0	23.8	27.7704	38.0	1	41145.0
1589	12/1/2013	water	1	744	0.0	0.0	0.0	5436	0.0			-1	
1590	12/1/2013	oil	1	743	1238.0	498.0	1736.0	0	28.7	54.288	80.0	1	41173.0
1591	12/1/2013	water	1	744	0.0	0.0	0.0	9160	0.0			-1	
1592	12/1/2013	oil	1	743	1246.0	253.0	1499.0	0	16.9	57.42	75.0	1	41162.0
15Р	12/1/2013	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1614	12/1/2013	oil	1	744	108.0	60.0	168.0	0	35.7	5.0112	8.0	1	40839.0
1620	12/1/2013	oil	1	744	836.0	425.0	1261.0	0	33.7	37.3404	58.0	1	41232.0
1621	12/1/2013	oil	1	744	556.0	116.0	672.0	0	17.3	21.9501	29.0	1	41014.0
1622	12/1/2013	oil	1	744	724.0	137.0	861.0	0	15.9	32.5206	42.0	1	41125.0
1642	12/1/2013	water	1	744	0.0	0.0	0.0	7953	0.0			-1	
1643	12/1/2013	water	1	744	0.0	0.0	0.0	1548	0.0			-1	
1650	12/1/2013	water	1	744	0.0	0.0	0.0	8164	0.0			-1	
1651	12/1/2013	oil	1	744	805.0	1095.0	1900.0	0	57.6	39.4632	81.0	1	41100.0
1679	12/1/2013	oil	1	744	537.0	695.0	1232.0	0	56.4	24.8994	53.0	1	41191.0
1680	12/1/2013	oil	1	744	1164.0	324.0	1488.0	0	21.8	53.3484	73.0	1	41042.0
1681	12/1/2013	oil	1	744	1779.0	525.0	2304.0	0	22.8	35.496	51.0	1	41066.0
1688	12/1/2013	oil	1	744	1173.0	306.0	1479.0	0	20.7	56.6544	74.0	1	41080.0
1689	12/1/2013	water	1	744	0.0	0.0	0.0	4531	0.0			-1	
1697	12/1/2013	oil	1	744	739.0	511.0	1250.0	0	40.9	35.0784	56.0	1	41019.0
1698	12/1/2013	water	1	744	0.0	0.0	0.0	8123	0.0			-1	
16Р	12/1/2013	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1702	12/1/2013	oil	1	744	394.0	1207.0	1601.0	0	75.4	18.6354	63.0	1	40926.0
1703ГС	12/1/2013	oil	1	744	552.0	112.0	664.0	0	16.9			-1	
1709	12/1/2013	oil	1	744	897.0	194.0	1091.0	0	17.8	29.58	40.0	1	41418.0
1710	12/1/2013	water	1	744	0.0	0.0	0.0	4191	0.0			-1	
1711	12/1/2013	water	1	744	0.0	0.0	0.0	1984	0.0			-1	
1715	12/1/2013	oil	1	744	854.0	273.0	1127.0	0	24.2	39.7155	55.0	1	41048.0
1716	12/1/2013	water	1	744	0.0	0.0	0.0	3977	0.0			-1	
1717	12/1/2013	oil	1	744	471.0	735.0	1206.0	0	60.9	22.62	52.0	1	40873.0
1730	12/1/2013	oil	1	744	300.0	156.0	456.0	0	34.2	13.5198	21.0	1	41035.0
1731	12/1/2013	oil	1	744	719.0	507.0	1226.0	0	41.4	31.3548	53.0	1	40824.0
1738	12/1/2013	oil	1	744	2089.0	338.0	2427.0	0	13.9	42.8736	56.0	1	39950.0
1739	12/1/2013	oil	1	743	829.0	180.0	1009.0	0	17.8			-1	
1740	12/1/2013	oil	1	744	872.0	1266.0	2138.0	0	59.2	30.885	71.0	1	38961.0
1741	12/1/2013	oil	1	744	1545.0	600.0	2145.0	0	28.0	49.5726	77.0	1	39565.0
1742	12/1/2013	oil	1	744	667.0	232.0	899.0	0	25.8	22.1154	31.0	1	39693.0
1743	12/1/2013	water	1	744	0.0	0.0	0.0	1861	0.0			-1	
1763	12/1/2013	oil	1	744	639.0	168.0	807.0	0	20.8	30.3195	41.0	1	40762.0
1769	12/1/2013	water	1	744	0.0	0.0	0.0	4088	0.0			-1	
1771	12/1/2013	water	1	744	0.0	0.0	0.0	4272	0.0			-1	
1772	12/1/2013	water	1	744	0.0	0.0	0.0	1295	0.0			-1	
1792	12/1/2013	oil	1	744	347.0	78.0	425.0	0	18.4	15.7122	21.0	1	40855.0
1793	12/1/2013	oil	1	744	721.0	723.0	1444.0	0	50.1	34.452	66.0	1	40653.0
1794	12/1/2013	oil	1	744	688.0	220.0	908.0	0	24.2	29.928	43.0	1	40782.0
17ПО	12/1/2013	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1800	12/1/2013	oil	1	744	379.0	162.0	541.0	0	29.9	Aug-94	13.0	1	39965.0
1801	12/1/2013	oil	1	744	513.0	429.0	942.0	0	45.5	16.0776	33.0	1	38961.0
1802	12/1/2013	oil	1	744	834.0	1386.0	2220.0	0	62.4	30.4152	76.0	1	39107.0
1803	12/1/2013	oil	1	742	426.0	439.0	865.0	0	50.8			-1	
1805	12/1/2013	oil	1	744	38.0	652.0	690.0	0	94.5			-1	
1822	12/1/2013	water	1	744	0.0	0.0	0.0	11056	0.0			-1	
1823	12/1/2013	water	1	744	0.0	0.0	0.0	6727	0.0			-1	
1824	12/1/2013	oil	1	744	459.0	352.0	811.0	0	43.4	19.1835	35.0	1	40810.0
1829	12/1/2013	water	1	744	0.0	0.0	0.0	2976	0.0			-1	
1830	12/1/2013	oil	1	744	590.0	514.0	1104.0	0	46.6	19.836	38.0	1	39080.0
1831	12/1/2013	water	1	744	0.0	0.0	0.0	7537	0.0			-1	
1832	12/1/2013	water	1	744	0.0	0.0	0.0	2023	0.0			-1	
1833	12/1/2013	water	1	744	0.0	0.0	0.0	2443	0.0			-1	
1834	12/1/2013	water	1	744	0.0	0.0	0.0	6550	0.0			-1	
1853	12/1/2013	oil	1	439	279.0	250.0	529.0	0	47.3	27.144	52.0	1	40886.0
1854	12/1/2013	oil	1	744	726.0	1815.0	2541.0	0	71.4	34.3824	104.0	1	40728.0
1855	12/1/2013	oil	1	744	486.0	154.0	640.0	0	24.1	23.1072	32.0	1	40735.0
1859	12/1/2013	water	1	744	0.0	0.0	0.0	5952	0.0			-1	
1862	12/1/2013	oil	1	744	413.0	339.0	752.0	0	45.1	13.92	25.0	1	39546.0
1863	12/1/2013	oil	1	744	456.0	278.0	734.0	0	37.9	18.6615	33.0	1	39698.0
1870	12/1/2013	oil	1	744	200.0	1515.0	1715.0	0	88.3	Sep-68	76.0	1	40666.0
1874	12/1/2013	oil	1	744	768.0	4105.0	4873.0	0	84.2	16.3647	99.0	1	41440.0
1882	12/1/2013	oil	1	744	279.0	173.0	452.0	0	38.3	Dec-17	21.0	1	40765.0
1883	12/1/2013	oil	1	744	409.0	1736.0	2145.0	0	80.9	17.3304	83.0	1	40665.0
1884	12/1/2013	oil	1	744	268.0	154.0	422.0	0	36.5	Dec-18	20.0	1	40716.0
1886	12/1/2013	water	1	744	0.0	0.0	0.0	5589	0.0			-1	
1887	12/1/2013	water	1	744	0.0	0.0	0.0	3809	0.0			-1	
1889ГС	12/1/2013	oil	1	744	198.0	182.0	380.0	0	47.9			-1	
1891	12/1/2013	oil	1	744	531.0	1327.0	1858.0	0	71.4	19.314	60.0	1	39999.0
1892	12/1/2013	oil	1	744	451.0	1020.0	1471.0	0	69.3	20.88	48.0	1	39080.0
1893	12/1/2013	oil	1	744	613.0	831.0	1444.0	0	57.5	20.88	48.0	1	40442.0
1894	12/1/2013	oil	1	744	378.0	278.0	656.0	0	42.4	Jul-16	14.0	1	39738.0
1895	12/1/2013	oil	1	744	176.0	693.0	869.0	0	79.7	May-64	28.0	1	39810.0
1914	12/1/2013	water	1	744	0.0	0.0	0.0	7993	0.0			-1	
1915	12/1/2013	oil	1	744	930.0	1092.0	2022.0	0	54.0	41.8992	86.0	1	40692.0
1918	12/1/2013	oil	1	744	177.0	241.0	418.0	0	57.7	Jul-83	18.0	1	40425.0
1919	12/1/2013	oil	1	744	285.0	625.0	910.0	0	68.7	Aug-59	29.0	1	40335.0
1921ГС	12/1/2013	oil	1	744	1613.0	360.0	1973.0	0	18.2			-1	
1922	12/1/2013	oil	1	740	1007.0	265.0	1272.0	0	20.8	35.8092	49.0	1	40135.0
1923	12/1/2013	oil	1	744	340.0	1328.0	1668.0	0	79.6	Oct-88	51.0	1	39592.0
1924	12/1/2013	water	1	744	0.0	0.0	0.0	2422	0.0			-1	
1934	12/1/2013	oil	1	744	359.0	363.0	722.0	0	50.3	17.8002	33.0	1	40744.0
1935	12/1/2013	oil	1	744	192.0	155.0	347.0	0	44.7	7.917	14.0	1	40797.0
1938	12/1/2013	oil	1	744	861.0	1509.0	2370.0	0	63.7	22.185	50.0	1	41330.0
1939	12/1/2013	oil	1	744	1737.0	484.0	2221.0	0	21.8	40.8726	58.0	1	41532.0
1944	12/1/2013	oil	1	744	204.0	66.0	270.0	0	24.4	10.1094	14.0	1	40793.0
1945	12/1/2013	oil	1	744	377.0	275.0	652.0	0	42.2	17.748	30.0	1	40740.0
1948	12/1/2013	water	1	744	0.0	0.0	0.0	2403	0.0			-1	
1949	12/1/2013	water	1	744	0.0	0.0	0.0	2935	0.0			-1	
1950	12/1/2013	oil	1	744	926.0	455.0	1381.0	0	32.9	19.4184	31.0	1	41454.0
1952	12/1/2013	oil	1	744	1530.0	379.0	1909.0	0	19.9			-1	
1953	12/1/2013	water	1	744	0.0	0.0	0.0	7119	0.0			-1	
1954	12/1/2013	water	1	744	0.0	0.0	0.0	2387	0.0			-1	
1973	12/1/2013	oil	1	744	265.0	197.0	462.0	0	42.6	13.6068	23.0	1	40763.0
1974	12/1/2013	oil	1	744	332.0	241.0	573.0	0	42.1	14.355	25.0	1	40773.0
1975	12/1/2013	water	1	744	0.0	0.0	0.0	8024	0.0			-1	
1976	12/1/2013	oil	1	744	515.0	471.0	986.0	0	47.8	16.4517	31.0	1	40498.0
1977	12/1/2013	oil	1	744	562.0	405.0	967.0	0	41.9	18.3744	33.0	1	40451.0
1978	12/1/2013	oil	1	744	720.0	569.0	1289.0	0	44.1	24.273	45.0	1	40280.0
1979ГС	12/1/2013	oil	1	744	995.0	739.0	1734.0	0	42.6			-1	
1Р	12/1/2013	oil	1	744	1239.0	647.0	1886.0	0	34.3			-1	
2002	12/1/2013	water	1	744	0.0	0.0	0.0	1739	0.0			-1	
2003	12/1/2013	water	1	744	0.0	0.0	0.0	5706	0.0			-1	
2004	12/1/2013	water	1	744	0.0	0.0	0.0	3111	0.0			-1	
2005	12/1/2013	oil	1	744	394.0	896.0	1290.0	0	69.5	17.0607	53.0	1	40394.0
2006	12/1/2013	water	1	744	0.0	0.0	0.0	2998	0.0			-1	
2007	12/1/2013	oil	1	744	1067.0	882.0	1949.0	0	45.3	33.7212	68.0	1	40309.0
2008	12/1/2013	oil	1	744	565.0	358.0	923.0	0	38.8	18.3744	32.0	1	40293.0
2010	12/1/2013	water	1	744	0.0	0.0	0.0	6717	0.0			-1	
2011	12/1/2013	oil	1	744	258.0	230.0	488.0	0	47.1	Aug-03	17.0	1	40159.0
2012	12/1/2013	water	1	744	0.0	0.0	0.0	4765	0.0			-1	
2032	12/1/2013	oil	1	744	140.0	168.0	308.0	0	54.5	Jun-72	14.0	1	40780.0
2033	12/1/2013	oil	1	744	300.0	316.0	616.0	0	51.3	13.3893	27.0	1	40757.0
2034	12/1/2013	oil	1	744	261.0	668.0	929.0	0	71.9	Nov-16	38.0	1	40418.0
2035	12/1/2013	oil	1	744	1025.0	436.0	1461.0	0	29.8	33.7212	51.0	1	40362.0
2036	12/1/2013	oil	1	744	1324.0	2721.0	4045.0	0	67.3	42.282	135.0	1	40373.0
2037	12/1/2013	oil	1	744	338.0	98.0	436.0	0	22.5	Oct-44	15.0	1	40361.0
2038ГС	12/1/2013	oil	1	744	492.0	448.0	940.0	0	47.7			-1	
2061	12/1/2013	oil	1	744	304.0	418.0	722.0	0	57.9	14.1984	32.0	1	40829.0
2062	12/1/2013	oil	1	744	738.0	3872.0	4610.0	0	84.0	35.2176	184.0	1	40698.0
2063	12/1/2013	oil	1	744	292.0	671.0	963.0	0	69.7	13.572	40.0	1	40652.0
2064	12/1/2013	water	1	744	0.0	0.0	0.0	7525	0.0			-1	
2065	12/1/2013	water	1	744	0.0	0.0	0.0	5745	0.0			-1	
2066	12/1/2013	water	1	744	0.0	0.0	0.0	4133	0.0			-1	
2067	12/1/2013	water	1	744	0.0	0.0	0.0	2350	0.0			-1	
2069	12/1/2013	water	1	744	0.0	0.0	0.0	3999	0.0			-1	
2070	12/1/2013	water	1	744	0.0	0.0	0.0	4099	0.0			-1	
2079	12/1/2013	water	1	744	0.0	0.0	0.0	3208	0.0			-1	
2080	12/1/2013	oil	1	744	48.0	542.0	590.0	0	91.9	3.045	25.0	1	40806.0
2081	12/1/2013	oil	1	744	158.0	1605.0	1763.0	0	91.0	6.003	69.0	1	40729.0
2090	12/1/2013	oil	1	744	126.0	945.0	1071.0	0	88.2	May-92	44.0	1	40869.0
2092	12/1/2013	water	1	744	0.0	0.0	0.0	8227	0.0			-1	
2093	12/1/2013	oil	1	744	726.0	408.0	1134.0	0	36.0	23.0724	39.0	1	40442.0
2094	12/1/2013	oil	1	744	1478.0	1330.0	2808.0	0	47.4	29.5974	63.0	1	40324.0
2095	12/1/2013	oil	1	744	1291.0	567.0	1858.0	0	30.5	27.6834	43.0	1	40289.0
2096	12/1/2013	oil	1	744	74.0	51.0	125.0	0	40.8	Jan-21	3.0	1	40484.0
2097	12/1/2013	oil	1	744	148.0	468.0	616.0	0	76.0	Feb-06	13.0	1	40439.0
2098	12/1/2013	oil	1	744	50.0	1172.0	1222.0	0	95.9	0.87	25.0	1	39995.0
2099	12/1/2013	oil	1	744	700.0	1110.0	1810.0	0	61.3	14.5464	38.0	1	40102.0
2121	12/1/2013	oil	1	744	119.0	1027.0	1146.0	0	89.6	May-28	46.0	1	40752.0
2122	12/1/2013	oil	1	744	326.0	1338.0	1664.0	0	80.4	May-02	34.0	1	40749.0
2123	12/1/2013	oil	1	744	570.0	829.0	1399.0	0	59.3			-1	
2123	12/1/2013	oil	1	744	570.0	829.0	1399.0	0	59.3			-1	
2123Б	12/1/2013	oil	1	744	1605.0	791.0	2396.0	0	33.0			-1	
2126	12/1/2013	oil	1	744	587.0	211.0	798.0	0	26.4	Nov-16	18.0	1	40461.0
2127	12/1/2013	water	1	744	0.0	0.0	0.0	2328	0.0			-1	
2128	12/1/2013	oil	1	744	802.0	1798.0	2600.0	0	69.2	19.488	56.0	1	40165.0
2139	12/1/2013	water	1	744	0.0	0.0	0.0	4839	0.0			-1	
2140	12/1/2013	oil	1	744	803.0	1811.0	2614.0	0	69.3	35.0871	109.0	1	40700.0
2141	12/1/2013	oil	1	744	251.0	2011.0	2262.0	0	88.9	Apr-36	48.0	1	40719.0
2151	12/1/2013	oil	1	744	351.0	688.0	1039.0	0	66.2	8.526	20.0	0	40827.0
2152	12/1/2013	oil	1	744	459.0	307.0	766.0	0	40.1	Sep-32	16.0	1	40679.0
2153	12/1/2013	oil	1	744	1739.0	470.0	2209.0	0	21.3	36.975	50.0	1	40427.0
2154	12/1/2013	oil	1	744	1282.0	2732.0	4014.0	0	68.1			-1	
2180	12/1/2013	water	1	744	0.0	0.0	0.0	3579	0.0			-1	
2181	12/1/2013	water	1	744	0.0	0.0	0.0	1885	0.0			-1	
2182	12/1/2013	water	1	744	0.0	0.0	0.0	9398	0.0			-1	
2183	12/1/2013	water	1	744	0.0	0.0	0.0	6775	0.0			-1	
2209	12/1/2013	oil	1	744	294.0	1541.0	1835.0	0	84.0	6.264	40.0	1	40730.0
2210	12/1/2013	oil	1	744	307.0	2999.0	3306.0	0	90.7	May-44	68.0	1	40893.0
2211	12/1/2013	oil	1	744	575.0	159.0	734.0	0	21.7	Dec-46	18.0	1	40865.0
2212	12/1/2013	oil	1	744	1174.0	779.0	1953.0	0	39.9	23.1942	43.0	1	40463.0
2283	12/1/2013	oil	1	744	1341.0	264.0	1605.0	0	16.4	27.3615	37.0	1	40841.0
2314	12/1/2013	oil	1	744	283.0	128.0	411.0	0	31.1	May-76	9.0	1	40802.0
2343	12/1/2013	oil	1	744	548.0	319.0	867.0	0	36.8	Nov-83	17.0	1	40876.0
25Р	12/1/2013	oil	1	744	521.0	976.0	1497.0	0	65.2			-1	
3Р	12/1/2013	oil	1	744	575.0	368.0	943.0	0	39.0			-1	
6Р	12/1/2013	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
7Р	12/1/2013	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
8Р	12/1/2013	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
9	12/1/2013	water	1	744	0.0	0.0	0.0	4385	0.0			-1	
10Р	11/1/2013	oil	1	720	127.0	111.0	238.0	0	46.6			-1	
1289	11/1/2013	oil	1	720	1211.0	563.0	1774.0	0	31.7	39.6372	67.0	1	41514.0
1290	11/1/2013	oil	1	720	905.0	378.0	1283.0	0	29.5	31.059	51.0	1	41506.0
12Р	11/1/2013	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1349	11/1/2013	oil	1	720	994.0	641.0	1635.0	0	39.2	58.9512	88.0	1	41222.0
1350	11/1/2013	oil	1	720	1127.0	452.0	1579.0	0	28.6	41.2032	64.0	1	41478.0
1379	11/1/2013	oil	1	720	1252.0	661.0	1913.0	0	34.6	42.0036	71.0	1	41466.0
1380ГС	11/1/2013	oil	1	720	1671.0	189.0	1860.0	0	10.2			-1	
1381	11/1/2013	oil	1	720	1020.0	493.0	1513.0	0	32.6	37.3404	58.0	1	41496.0
13ПО	11/1/2013	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1409	11/1/2013	oil	1	720	1100.0	570.0	1670.0	0	34.1	42.3168	64.0	1	41523.0
1410	11/1/2013	oil	1	720	1297.0	398.0	1695.0	0	23.5	42.0732	62.0	1	41487.0
1412	11/1/2013	water	1	720	0.0	0.0	0.0	8999	0.0			-1	
1439	11/1/2013	oil	1	720	1177.0	626.0	1803.0	0	34.7	37.323	66.0	1	41455.0
1440	11/1/2013	oil	1	720	1186.0	591.0	1777.0	0	33.3	43.2216	69.0	1	41432.0
1441	11/1/2013	oil	1	720	1442.0	407.0	1849.0	0	22.0	51.9912	72.0	1	41465.0
1442	11/1/2013	water	0	674	94.0	137.0	231.0	0	59.3	Mar-01	9.0	1	41330.0
1469	11/1/2013	oil	1	720	1181.0	509.0	1690.0	0	30.1	41.847	65.0	1	41423.0
1470	11/1/2013	oil	1	720	1237.0	639.0	1876.0	0	34.1	44.4744	71.0	1	41377.0
1471	11/1/2013	oil	1	720	1598.0	561.0	2159.0	0	26.0	52.2348	79.0	1	41392.0
1472	11/1/2013	water	1	720	0.0	0.0	0.0	11290	0.0			-1	
1499	11/1/2013	oil	1	720	318.0	120.0	438.0	0	27.4	17.5392	24.0	1	41208.0
14Р	11/1/2013	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1500	11/1/2013	oil	1	720	1160.0	312.0	1472.0	0	21.2	39.9504	56.0	1	41306.0
1501	11/1/2013	oil	1	720	1142.0	492.0	1634.0	0	30.1	35.322	58.0	1	41321.0
1502	11/1/2013	oil	1	720	880.0	263.0	1143.0	0	23.0	31.32	45.0	1	41263.0
1529	11/1/2013	oil	1	720	1198.0	367.0	1565.0	0	23.5	41.064	59.0	1	41405.0
1530	11/1/2013	water	1	720	0.0	0.0	0.0	7022	0.0			-1	
1531	11/1/2013	oil	1	720	822.0	299.0	1121.0	0	26.7	35.0523	51.0	1	41181.0
1532	11/1/2013	oil	1	720	558.0	245.0	803.0	0	30.5	29.928	43.0	1	41241.0
1559	11/1/2013	oil	1	720	447.0	262.0	709.0	0	37.0	15.0336	27.0	1	41363.0
1560	11/1/2013	oil	1	720	596.0	196.0	792.0	0	24.7	28.536	41.0	1	41249.0
